,Especie,Ticker,Spot,Moneyness,CallPut,Strike,TTM,impliedVolatility,Last,Bid,Ask,Avg,Tasa,Precio_BS,Precio_BIN
334,FB200918C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,43,0.523442265625,65.0,64.35,65.55,64.94999999999999,0.00172755,65.1386446038926,65.13698541754734
1231,FB200918P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,43,0.5131884619140624,0.75,0.69,0.81,0.75,0.00172755,0.697589457860694,0.6896620240317808
335,FB200918C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,43,0.5651898950195313,60.87,59.2,60.75,59.975,0.00172755,60.90513689535115,60.89779464240125
1232,FB200918P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,43,0.49658706542968756,0.91,0.76,0.93,0.845,0.00172755,0.8688478682797989,0.8673034439356164
336,FB200918C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,43,0.530400203857422,56.9,55.0,55.85,55.425,0.00172755,56.002314451363446,56.00539586320804
1233,FB200918P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,43,0.47510290527343746,1.1,1.02,1.1,1.06,0.00172755,1.031088388264875,1.0316603737542671
337,FB200918C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,43,0.5231981274414061,50.6,50.3,51.35,50.825,0.00172755,51.48481645321519,51.48735282375616
1234,FB200918P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,43,0.4577690942382813,1.37,1.24,1.35,1.295,0.00172755,1.2711696472522291,1.2644877350797485
338,FB200918C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,43,0.4946339599609375,44.87,45.0,46.6,45.8,0.00172755,46.72894087765465,46.7245957271351
1235,FB200918P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,43,0.43994700683593746,1.61,1.46,1.65,1.555,0.00172755,1.5583823147126665,1.5549256886150438
339,FB200918C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,43,0.46960979614257814,41.04,40.95,41.95,41.45,0.00172755,42.070833212381444,42.07726827723121
1236,FB200918P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,43,0.42249112670898437,1.94,1.91,2.02,1.9649999999999999,0.00172755,1.9151123360663398,1.9183547500988405
340,FB200918C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,43,0.4514215014648438,37.44,35.9,37.5,36.7,0.00172755,37.60659167006591,37.60868278107139
1237,FB200918P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,43,0.4071104211425781,2.52,2.37,2.51,2.44,0.00172755,2.3897323010713123,2.3957248259218566
341,FB200918C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,43,0.41089456298828125,32.13,32.15,32.65,32.4,0.00172755,32.75506723735302,32.75840156160984
1238,FB200918P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,43,0.393560751953125,3.1,3.0,3.15,3.075,0.00172755,3.0131598170477787,3.020712347107195
342,FB200918C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,43,0.39172971557617187,29.2,27.75,28.35,28.05,0.00172755,28.438761481015888,28.44717472136878
1239,FB200918P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,43,0.3825134991455078,4.01,3.8,4.0,3.9,0.00172755,3.8420059249677436,3.851537581947879
343,FB200918C00230000,FB,249.32999999999998,1.0840434782608694,C,230.0,43,0.37830211547851555,23.98,23.8,24.35,24.075000000000003,0.00172755,24.421310856508114,24.431129950440777
1240,FB200918P00230000,FB,249.32999999999998,1.0840434782608694,P,230.0,43,0.37000141723632807,4.84,4.8,5.0,4.9,0.00172755,4.82179756911129,4.833145702352852
344,FB200918C00235000,FB,249.32999999999998,1.0609787234042551,C,235.0,43,0.3695131408691406,19.98,20.2,20.7,20.45,0.00172755,20.74873544028543,20.756847952457278
1241,FB200918P00235000,FB,249.32999999999998,1.0609787234042551,P,235.0,43,0.3602969244384765,6.4,6.1,6.3,6.199999999999999,0.00172755,6.0984959984693035,6.110105005572191
345,FB200918C00240000,FB,249.32999999999998,1.038875,C,240.0,43,0.35425450439453116,16.7,16.8,17.1,16.950000000000003,0.00172755,17.13312627966033,17.137612223513624
1242,FB200918P00240000,FB,249.32999999999998,1.038875,P,240.0,43,0.35028725891113277,7.98,7.65,7.85,7.75,0.00172755,7.628160344822206,7.635291222116018
346,FB200918C00245000,FB,249.32999999999998,1.017673469387755,C,245.0,43,0.3472355316162109,13.55,13.75,14.05,13.9,0.00172755,14.063161170267136,14.052908448505988
1243,FB200918P00245000,FB,249.32999999999998,1.017673469387755,P,245.0,43,0.3434513897705078,9.7,9.5,9.8,9.65,0.00172755,9.556896068646964,9.549585407416522
347,FB200918C00250000,FB,249.32999999999998,0.99732,C,250.0,43,0.33960621337890623,11.05,11.0,11.3,11.15,0.00172755,11.29528026130555,11.296558702854222
1244,FB200918P00250000,FB,249.32999999999998,0.99732,P,250.0,43,0.335944140625,12.15,11.8,12.05,11.925,0.00172755,11.789463424085312,11.793142540621618
348,FB200918C00255000,FB,249.32999999999998,0.9777647058823529,C,255.0,43,0.3325262060546875,8.8,8.6,8.9,8.75,0.00172755,8.883037631419214,8.895563687928368
1245,FB200918P00255000,FB,249.32999999999998,0.9777647058823529,P,255.0,43,0.3288030987548828,15.0,14.35,14.65,14.5,0.00172755,14.375268302962638,14.390929115599427
349,FB200918C00260000,FB,249.32999999999998,0.9589615384615384,C,260.0,43,0.3257513714599609,6.7,6.65,6.85,6.75,0.00172755,6.823301342782074,6.833632246807328
1246,FB200918P00260000,FB,249.32999999999998,0.9589615384615384,P,260.0,43,0.3233710241699218,16.05,17.4,17.65,17.525,0.00172755,17.36314744869003,17.376524333952204
350,FB200918C00265000,FB,249.32999999999998,0.9408679245283018,C,265.0,43,0.32117378051757806,5.05,5.0,5.2,5.1,0.00172755,5.166471895758136,5.161226164936293
1247,FB200918P00265000,FB,249.32999999999998,0.9408679245283018,P,265.0,43,0.31867136413574215,19.6,20.7,21.0,20.85,0.00172755,20.707086407517465,20.704277405360028
351,FB200918C00270000,FB,249.32999999999998,0.9234444444444444,C,270.0,43,0.3164741204833984,3.8,3.7,3.85,3.7750000000000004,0.00172755,3.813799875670796,3.8137691176799398
1248,FB200918P00270000,FB,249.32999999999998,0.9234444444444444,P,270.0,43,0.31366653137207035,23.17,24.2,24.65,24.424999999999997,0.00172755,24.35281566459787,24.36143415450924
352,FB200918C00275000,FB,249.32999999999998,0.9066545454545454,C,275.0,43,0.3156806713867187,2.75,2.71,2.87,2.79,0.00172755,2.8334192262471873,2.839256359132976
1249,FB200918P00275000,FB,249.32999999999998,0.9066545454545454,P,275.0,43,0.33209896423339846,26.55,28.05,29.15,28.6,0.00172755,28.846535541010894,28.847000725473176
353,FB200918C00280000,FB,249.32999999999998,0.8904642857142857,C,280.0,43,0.31464308410644526,1.9,1.94,2.1,2.02,0.00172755,2.0653153524561105,2.0697817745994382
1250,FB200918P00280000,FB,249.32999999999998,0.8904642857142857,P,280.0,43,0.34125414611816407,31.33,32.4,33.55,32.974999999999994,0.00172755,33.24417787154351,33.240768921072195
354,FB200918C00285000,FB,249.32999999999998,0.8748421052631579,C,285.0,43,0.3147041186523437,1.5,1.41,1.53,1.47,0.00172755,1.498061792251022,1.4981816461075523
1251,FB200918P00285000,FB,249.32999999999998,0.8748421052631579,P,285.0,43,0.3467472552490234,35.75,36.8,38.0,37.4,0.00172755,37.694242247335296,37.69626460263881
355,FB200918C00290000,FB,249.32999999999998,0.8597586206896551,C,290.0,43,0.3161689477539062,1.0,1.01,1.12,1.065,0.00172755,1.091246727585247,1.0881579147768818
1252,FB200918P00290000,FB,249.32999999999998,0.8597586206896551,P,290.0,43,0.35144691528320304,40.84,41.2,42.55,41.875,0.00172755,42.24637397875637,42.25453935505094
356,FB200918C00295000,FB,249.32999999999998,0.845186440677966,C,295.0,43,0.317389638671875,0.88,0.7,0.81,0.755,0.00172755,0.7851395615197774,0.7799578272808024
1253,FB200918P00295000,FB,249.32999999999998,0.845186440677966,P,295.0,43,0.3228827478027343,62.41,45.95,46.75,46.35,0.00172755,46.45839699337782,46.47351214628837
357,FB200918C00300000,FB,249.32999999999998,0.8311,C,300.0,43,0.3319158605957031,0.61,0.58,0.71,0.645,0.00172755,0.6862932960361015,0.6867457702442457
1254,FB200918P00300000,FB,249.32999999999998,0.8311,P,300.0,43,0.37842418457031246,51.25,50.7,52.15,51.425,0.00172755,51.845548053152214,51.85266815296695
358,FB200918C00305000,FB,249.32999999999998,0.8174754098360655,C,305.0,43,0.33008482421874996,0.44,0.43,0.49,0.45999999999999996,0.00172755,0.4718190520179881,0.47154942174730285
1255,FB200918P00305000,FB,249.32999999999998,0.8174754098360655,P,305.0,43,0.3790345300292969,70.52,56.0,56.85,56.425,0.00172755,56.54896084299972,56.557995933964925
359,FB200918C00310000,FB,249.32999999999998,0.8042903225806451,C,310.0,43,0.34839518798828123,0.37,0.31,0.47,0.39,0.00172755,0.45098723757984516,0.4471874009384988
1256,FB200918P00310000,FB,249.32999999999998,0.8042903225806451,P,310.0,43,0.4019835192871094,69.6,60.5,61.85,61.175,0.00172755,61.54608276437463,61.55904355379302
360,FB200918C00315000,FB,249.32999999999998,0.7915238095238095,C,315.0,43,0.3437565625,0.3,0.24,0.31,0.275,0.00172755,0.29589301195774276,0.2907174181178402
1257,FB200918P00315000,FB,249.32999999999998,0.7915238095238095,P,315.0,43,0.39942006835937505,80.7,65.5,66.6,66.05,0.00172755,66.3005988694025,66.31349036284716
361,FB200918C00320000,FB,249.32999999999998,0.77915625,C,320.0,43,0.3505924316406249,0.24,0.21,0.25,0.22999999999999998,0.00172755,0.23705564246975808,0.23587211172786088
1258,FB200918P00320000,FB,249.32999999999998,0.77915625,P,320.0,43,0.40869731933593745,71.24,70.45,71.5,70.975,0.00172755,71.20222612914841,71.22313514010632
362,FB200918C00325000,FB,249.32999999999998,0.7671692307692307,C,325.0,43,0.3618227880859375,0.2,0.15,0.22,0.185,0.00172755,0.2085503251525216,0.20508547530958104
1259,FB200918P00325000,FB,249.32999999999998,0.7671692307692307,P,325.0,43,0.4348201049804688,72.8,75.45,76.55,76.0,0.00172755,76.24883381140134,76.26995862675577
363,FB200918C00330000,FB,249.32999999999998,0.7555454545454545,C,330.0,43,0.3657289990234375,0.17,0.16,0.17,0.165,0.00172755,0.1605753882315315,0.15870171669255353
1260,FB200918P00330000,FB,249.32999999999998,0.7555454545454545,P,330.0,43,0.45435115966796874,80.4,80.4,81.55,80.975,0.00172755,81.24602078140936,81.26642682820119
364,FB200918C00335000,FB,249.32999999999998,0.7442686567164178,C,335.0,43,0.3789124609375,0.16,0.08,0.16,0.12,0.00172755,0.15018825095778787,0.14687823680705966
1261,FB200918P00335000,FB,249.32999999999998,0.7442686567164178,P,335.0,43,0.4602104760742188,82.25,85.4,86.45,85.92500000000001,0.00172755,86.147884102282,86.16841112590376
365,FB200918C00340000,FB,249.32999999999998,0.7333235294117647,C,340.0,43,0.39160764648437496,0.13,0.05,0.15,0.1,0.00172755,0.14049362909446161,0.13896492028275484
1262,FB200918P00340000,FB,249.32999999999998,0.7333235294117647,P,340.0,43,0.49878430908203125,90.47,90.4,91.6,91.0,0.00172755,91.29169122470572,91.31070542905282
366,FB200918C00345000,FB,249.32999999999998,0.722695652173913,C,345.0,43,0.40332627929687503,0.15,0.1,0.14,0.12000000000000001,0.00172755,0.13011050203749797,0.12898317731876438
1263,FB200918P00345000,FB,249.32999999999998,0.722695652173913,P,345.0,43,0.5170946728515625,96.1,95.35,96.6,95.975,0.00172755,96.28873081408281,96.30447586835538
367,FB200918C00350000,FB,249.32999999999998,0.7123714285714285,C,350.0,43,0.418951123046875,0.13,0.08,0.14,0.11000000000000001,0.00172755,0.1310943587333009,0.12971830557584244
1264,FB200918P00350000,FB,249.32999999999998,0.7123714285714285,P,350.0,43,0.5351608984375,98.1,100.35,101.6,100.975,0.00172755,101.28705040445246,101.3028025141019
368,FB200918C00355000,FB,249.32999999999998,0.702338028169014,C,355.0,43,0.45117736328125,0.15,0.1,0.19,0.14500000000000002,0.00172755,0.17818957596132456,0.1749839097184939
1265,FB200918P00355000,FB,249.32999999999998,0.702338028169014,P,355.0,43,0.55273884765625,103.25,105.35,106.6,105.975,0.00172755,106.2846661053616,106.30408994130566
369,FB200918C00360000,FB,249.32999999999998,0.6925833333333333,C,360.0,43,0.43555251953125,0.11,0.04,0.11,0.075,0.00172755,0.10261978587254106,0.10130313353226902
1266,FB200918P00360000,FB,249.32999999999998,0.6925833333333333,P,360.0,43,0.5700726586914062,117.3,110.35,111.6,110.975,0.00172755,111.28320825699322,111.3053622147227
370,FB200918C00365000,FB,249.32999999999998,0.6830958904109589,C,365.0,43,0.46680220703125,0.1,0.08,0.15,0.11499999999999999,0.00172755,0.14032576606851643,0.13801149244729943
1267,FB200918P00365000,FB,249.32999999999998,0.6830958904109589,P,365.0,43,0.5871623315429688,121.9,115.35,116.6,115.975,0.00172755,116.28250441367953,116.30657678413732
371,FB200918C00370000,FB,249.32999999999998,0.6738648648648649,C,370.0,43,0.467778759765625,0.09,0.03,0.12,0.075,0.00172755,0.11119209667925833,0.10978776831733507
1268,FB200918P00370000,FB,249.32999999999998,0.6738648648648649,P,370.0,43,0.603763728027344,120.2,120.35,121.6,120.975,0.00172755,121.28075820598096,121.30607767090657
1269,FB201016P00120000,FB,249.32999999999998,2.07775,P,120.0,71,0.710940390625,0.17,0.12,0.26,0.19,0.002148016129032258,0.1780780607886896,0.1766323112339127
1270,FB201016P00125000,FB,249.32999999999998,1.99464,P,125.0,71,0.6806672558593752,0.3,0.12,0.29,0.205,0.002148016129032258,0.19147382089151965,0.18908321084961563
1271,FB201016P00130000,FB,249.32999999999998,1.9179230769230768,P,130.0,71,0.6611362011718751,0.58,0.16,0.33,0.245,0.002148016129032258,0.2301825921428664,0.227490588578384
372,FB201016C00135000,FB,249.32999999999998,1.8468888888888888,C,135.0,71,0.6660189648437502,118.85,113.8,115.2,114.5,0.002148016129032258,114.74161347669684,114.73873219231386
1272,FB201016P00135000,FB,249.32999999999998,1.8468888888888888,P,135.0,71,0.6411168701171875,0.4,0.21,0.37,0.29,0.002148016129032258,0.2728476379118172,0.2708419660264267
1273,FB201016P00140000,FB,249.32999999999998,1.7809285714285714,P,140.0,71,0.6196327099609377,0.46,0.25,0.42,0.33499999999999996,0.002148016129032258,0.31584263753316044,0.31061512393231105
1274,FB201016P00145000,FB,249.32999999999998,1.7195172413793103,P,145.0,71,0.5991251025390626,0.31,0.31,0.47,0.39,0.002148016129032258,0.36716575956652475,0.3659660838134135
373,FB201016C00150000,FB,249.32999999999998,1.6622,C,150.0,71,0.6030313134765627,101.95,99.0,100.4,99.7,0.002148016129032258,99.9396715149094,99.93876444221551
1275,FB201016P00150000,FB,249.32999999999998,1.6622,P,150.0,71,0.5810588769531251,0.41,0.38,0.54,0.46,0.002148016129032258,0.4357611917959572,0.42838720019565985
1276,FB201016P00155000,FB,249.32999999999998,1.6085806451612903,P,155.0,71,0.5571333349609376,0.51,0.46,0.56,0.51,0.002148016129032258,0.4828207585675699,0.48121788434802965
1277,FB201016P00160000,FB,249.32999999999998,1.5583125,P,160.0,71,0.5376022802734376,0.52,0.53,0.65,0.5900000000000001,0.002148016129032258,0.5587085995006298,0.5554203762724172
374,FB201016C00165000,FB,249.32999999999998,1.511090909090909,C,165.0,71,0.5437057348632813,79.87,84.3,85.7,85.0,0.002148016129032258,85.23437564456603,85.22943256331138
1278,FB201016P00165000,FB,249.32999999999998,1.511090909090909,P,165.0,71,0.5210008837890624,0.66,0.64,0.76,0.7,0.002148016129032258,0.6644949816103116,0.6629577363997491
375,FB201016C00170000,FB,249.32999999999998,1.4666470588235294,C,170.0,71,0.5212450219726561,83.74,79.4,80.8,80.1,0.002148016129032258,80.33222258279474,80.32933984429391
1279,FB201016P00170000,FB,249.32999999999998,1.4666470588235294,P,170.0,71,0.5046436254882812,0.9,0.77,0.89,0.8300000000000001,0.002148016129032258,0.7890988045080096,0.784374318623073
376,FB201016C00175000,FB,249.32999999999998,1.424742857142857,C,175.0,71,0.5051319018554687,75.39,74.6,75.95,75.275,0.002148016129032258,75.50310330749187,75.50009869788197
1280,FB201016P00175000,FB,249.32999999999998,1.424742857142857,P,175.0,71,0.4943898217773438,0.97,0.92,1.04,0.98,0.002148016129032258,0.9922899196602906,0.9930792455894915
377,FB201016C00180000,FB,249.32999999999998,1.3851666666666667,C,180.0,71,0.5388229711914063,73.5,69.8,71.15,70.475,0.002148016129032258,71.3545493008566,71.35561462392559
1281,FB201016P00180000,FB,249.32999999999998,1.3851666666666667,P,180.0,71,0.4803518762207031,1.2,1.11,1.25,1.1800000000000002,0.002148016129032258,1.1950779154426225,1.1893749056885194
378,FB201016C00185000,FB,249.32999999999998,1.3477297297297297,C,185.0,71,0.5184374328613282,49.5,65.0,66.4,65.7,0.002148016129032258,66.59983515169111,66.59769042304295
1282,FB201016P00185000,FB,249.32999999999998,1.3477297297297297,P,185.0,71,0.46289599609375004,1.41,1.33,1.45,1.3900000000000001,0.002148016129032258,1.3894541286680955,1.3898818387563343
379,FB201016C00190000,FB,249.32999999999998,1.3122631578947368,C,190.0,71,0.49927258544921876,62.7,60.3,61.7,61.0,0.002148016129032258,61.89479196550715,61.89613740455183
1283,FB201016P00190000,FB,249.32999999999998,1.3122631578947368,P,190.0,71,0.4493463269042969,1.65,1.61,1.74,1.675,0.002148016129032258,1.6707361745916955,1.6719110583603174
380,FB201016C00195000,FB,249.32999999999998,1.2786153846153845,C,195.0,71,0.4781546325683594,58.05,55.7,57.0,56.35,0.002148016129032258,57.18848443155218,57.18809479385838
1284,FB201016P00195000,FB,249.32999999999998,1.2786153846153845,P,195.0,71,0.4379939013671875,2.1,1.96,2.12,2.04,0.002148016129032258,2.0399470734099445,2.026134054511546
381,FB201016C00200000,FB,249.32999999999998,1.2466499999999998,C,200.0,71,0.44385321777343745,52.75,51.25,52.05,51.65,0.002148016129032258,52.23952488203258,52.226573921836305
1285,FB201016P00200000,FB,249.32999999999998,1.2466499999999998,P,200.0,71,0.42957113403320313,2.47,2.4,2.63,2.5149999999999997,0.002148016129032258,2.5366578672077296,2.5361689288708567
382,FB201016C00205000,FB,249.32999999999998,1.2162439024390244,C,205.0,71,0.43335527587890627,49.21,46.75,47.65,47.2,0.002148016129032258,47.82732412841412,47.828371228237906
1286,FB201016P00205000,FB,249.32999999999998,1.2162439024390244,P,205.0,71,0.41510594665527345,3.05,2.92,3.1,3.01,0.002148016129032258,2.994714879254193,3.00223416325973
383,FB201016C00210000,FB,249.32999999999998,1.1872857142857143,C,210.0,71,0.4209652630615235,43.48,42.45,43.3,42.875,0.002148016129032258,43.46669206414225,43.47642882286106
1287,FB201016P00210000,FB,249.32999999999998,1.1872857142857143,P,210.0,71,0.4066221447753906,3.5,3.55,3.8,3.675,0.002148016129032258,3.6803948190849454,3.683093651557413
384,FB201016C00215000,FB,249.32999999999998,1.159674418604651,C,215.0,71,0.41174904663085937,42.0,38.25,39.15,38.7,0.002148016129032258,39.30223991406808,39.30569159016748
1288,FB201016P00215000,FB,249.32999999999998,1.159674418604651,P,215.0,71,0.39716179016113284,4.55,4.4,4.6,4.5,0.002148016129032258,4.464099972161932,4.449963708187695
385,FB201016C00220000,FB,249.32999999999998,1.1333181818181817,C,220.0,71,0.3952086846923829,36.5,34.25,34.9,34.575,0.002148016129032258,35.04256414719495,35.032847749279085
1289,FB201016P00220000,FB,249.32999999999998,1.1333181818181817,P,220.0,71,0.38812867736816403,5.5,5.3,5.55,5.425,0.002148016129032258,5.3975244195748715,5.3974800541887396
386,FB201016C00225000,FB,249.32999999999998,1.1081333333333332,C,225.0,71,0.3881897119140625,30.22,30.35,31.1,30.725,0.002148016129032258,31.2250726799073,31.230438756026583
1290,FB201016P00225000,FB,249.32999999999998,1.1081333333333332,P,225.0,71,0.3817810845947265,6.3,6.45,6.75,6.6,0.002148016129032258,6.579809419933696,6.590715858335191
